ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
21488,0.0,0.0,1.0,1.0,0.0,0.0
21489,0.0,0.0,1.0,0.0,0.0,0.0
21490,1.0,0.0,0.0,0.0,0.0,0.0
21491,1.0,0.0,0.0,1.0,0.0,0.0
21492,1.0,0.0,0.0,0.0,0.0,0.0
21493,0.0,0.0,1.0,0.0,0.0,0.0
21494,0.0,1.0,0.0,0.0,0.0,0.0
21495,0.0,0.0,1.0,1.0,0.0,0.0
21496,0.0,1.0,0.0,0.0,0.0,0.0
21497,1.0,0.0,0.0,1.0,0.0,0.0
21498,0.0,1.0,0.0,0.0,0.0,0.0
21499,1.0,0.0,0.0,0.0,0.0,0.0
21500,1.0,0.0,0.0,0.0,0.0,0.0
21501,0.0,0.0,1.0,0.0,0.0,0.0
21502,1.0,0.0,0.0,1.0,0.0,0.0
21503,0.0,0.0,1.0,0.0,0.0,0.0
21504,0.0,1.0,0.0,0.0,0.0,0.0
21505,0.0,0.0,1.0,0.0,0.0,0.0
21506,0.0,1.0,0.0,0.0,0.0,0.0
21507,1.0,0.0,0.0,1.0,0.0,0.0
21508,1.0,0.0,0.0,1.0,0.0,0.0
21509,1.0,0.0,0.0,0.0,0.0,0.0
21510,1.0,0.0,0.0,0.0,0.0,0.0
21511,0.0,1.0,0.0,0.0,0.0,0.0
21512,0.0,0.0,0.0,1.0,0.0,0.0
21513,0.0,0.0,1.0,1.0,0.0,0.0
21514,0.0,0.0,1.0,0.0,0.0,0.0
21515,0.0,0.0,1.0,0.0,0.0,0.0
21516,0.0,1.0,0.0,0.0,0.0,0.0
21517,0.0,1.0,0.0,0.0,0.0,0.0
21518,0.0,0.0,0.0,1.0,0.0,0.0
21519,0.0,0.0,1.0,0.0,0.0,0.0
21520,1.0,0.0,0.0,0.0,0.0,0.0
21521,0.0,0.0,1.0,0.0,0.0,0.0
21522,0.0,1.0,0.0,0.0,0.0,0.0
21523,1.0,0.0,0.0,0.0,0.0,0.0
21524,0.0,0.0,0.0,0.0,0.0,0.0
21525,1.0,0.0,0.0,0.0,0.0,0.0
21526,0.0,0.0,1.0,0.0,0.0,0.0
21527,1.0,0.0,0.0,1.0,0.0,0.0
21528,1.0,0.0,0.0,0.0,0.0,0.0
21529,0.0,0.0,1.0,0.0,0.0,0.0
21530,1.0,0.0,1.0,0.0,0.0,0.0
21531,1.0,0.0,0.0,0.0,0.0,0.0
21532,0.0,0.0,1.0,0.0,0.0,0.0
21533,0.0,1.0,0.0,0.0,0.0,0.0
21534,1.0,0.0,0.0,0.0,0.0,0.0
21535,1.0,0.0,0.0,0.0,0.0,0.0
21536,0.0,1.0,0.0,0.0,0.0,0.0
21537,1.0,0.0,0.0,0.0,0.0,0.0
21538,0.0,0.0,1.0,0.0,0.0,0.0
21539,1.0,0.0,0.0,1.0,0.0,0.0
21540,1.0,0.0,0.0,0.0,0.0,0.0
21541,1.0,0.0,1.0,0.0,0.0,0.0
21542,1.0,0.0,0.0,0.0,0.0,0.0
21543,0.0,0.0,1.0,0.0,0.0,0.0
21544,0.0,0.0,1.0,1.0,0.0,0.0
21545,1.0,0.0,0.0,0.0,0.0,0.0
21546,0.0,1.0,0.0,0.0,0.0,0.0
21547,1.0,0.0,0.0,0.0,0.0,0.0
21548,1.0,0.0,0.0,1.0,0.0,0.0
21549,1.0,0.0,0.0,1.0,0.0,0.0
21550,0.0,0.0,1.0,0.0,0.0,0.0
21551,1.0,0.0,0.0,0.0,0.0,0.0
21552,0.0,0.0,1.0,0.0,0.0,0.0
21553,0.0,0.0,0.0,0.0,0.0,0.0
21554,1.0,0.0,0.0,1.0,0.0,0.0
21555,0.0,1.0,0.0,0.0,0.0,0.0
21556,1.0,0.0,0.0,0.0,0.0,0.0
21557,0.0,1.0,0.0,0.0,0.0,0.0
21558,1.0,0.0,0.0,1.0,0.0,0.0
21559,1.0,0.0,0.0,1.0,0.0,0.0
21560,0.0,0.0,0.0,1.0,0.0,0.0
21561,1.0,0.0,0.0,1.0,0.0,0.0
21562,1.0,0.0,0.0,0.0,0.0,0.0
21563,1.0,0.0,1.0,0.0,0.0,0.0
21564,1.0,0.0,0.0,0.0,0.0,0.0
21565,1.0,0.0,0.0,0.0,0.0,0.0
21566,0.0,0.0,1.0,0.0,0.0,0.0
21567,0.0,0.0,1.0,0.0,0.0,0.0
21568,1.0,0.0,0.0,0.0,0.0,0.0
21569,1.0,0.0,0.0,1.0,0.0,0.0
21570,1.0,0.0,0.0,0.0,0.0,0.0
21571,0.0,1.0,0.0,0.0,0.0,0.0
21572,0.0,1.0,0.0,0.0,0.0,0.0
21573,1.0,0.0,0.0,1.0,0.0,0.0
21574,0.0,0.0,0.0,0.0,0.0,0.0
21575,0.0,1.0,0.0,0.0,0.0,0.0
21576,0.0,0.0,1.0,1.0,0.0,0.0
21577,0.0,1.0,0.0,0.0,0.0,0.0
21578,1.0,0.0,0.0,0.0,0.0,0.0
21579,0.0,1.0,0.0,0.0,0.0,0.0
21580,0.0,0.0,1.0,0.0,0.0,0.0
21581,1.0,0.0,0.0,1.0,0.0,0.0
21582,1.0,0.0,0.0,0.0,0.0,0.0
21583,1.0,0.0,0.0,0.0,0.0,0.0
21584,0.0,0.0,0.0,1.0,0.0,0.0
21585,0.0,0.0,1.0,0.0,0.0,0.0
21586,1.0,0.0,0.0,0.0,0.0,0.0
21587,0.0,1.0,0.0,0.0,0.0,0.0
21588,1.0,0.0,0.0,1.0,0.0,0.0
21589,1.0,0.0,0.0,0.0,0.0,0.0
21590,0.0,1.0,0.0,0.0,0.0,0.0
21591,0.0,0.0,1.0,0.0,0.0,0.0
21592,0.0,0.0,0.0,1.0,0.0,0.0
21593,1.0,0.0,1.0,1.0,0.0,0.0
21594,0.0,0.0,0.0,0.0,0.0,0.0
21595,0.0,1.0,0.0,0.0,0.0,0.0
21596,1.0,0.0,0.0,0.0,0.0,0.0
21597,1.0,0.0,0.0,1.0,0.0,0.0
21598,0.0,0.0,1.0,0.0,0.0,0.0
21599,1.0,0.0,0.0,0.0,0.0,0.0
21600,1.0,0.0,0.0,0.0,0.0,0.0
21601,1.0,0.0,0.0,0.0,0.0,0.0
21602,1.0,0.0,1.0,0.0,0.0,0.0
21603,0.0,1.0,0.0,0.0,0.0,0.0
21604,0.0,0.0,1.0,0.0,0.0,0.0
21605,0.0,1.0,0.0,0.0,0.0,0.0
21606,1.0,0.0,0.0,1.0,0.0,0.0
21607,0.0,1.0,0.0,0.0,0.0,0.0
21608,1.0,0.0,0.0,1.0,0.0,0.0
21609,1.0,0.0,0.0,0.0,0.0,0.0
21610,1.0,0.0,0.0,1.0,0.0,0.0
21611,1.0,0.0,0.0,1.0,0.0,0.0
21612,0.0,1.0,0.0,0.0,0.0,0.0
21613,1.0,0.0,0.0,0.0,0.0,0.0
21614,1.0,0.0,0.0,1.0,0.0,0.0
21615,1.0,0.0,0.0,1.0,0.0,0.0
21616,0.0,1.0,0.0,0.0,0.0,0.0
21617,0.0,1.0,0.0,0.0,0.0,0.0
21618,1.0,0.0,0.0,0.0,0.0,0.0
21619,0.0,0.0,1.0,0.0,0.0,0.0
21620,0.0,0.0,0.0,0.0,0.0,0.0
21621,1.0,0.0,0.0,1.0,0.0,0.0
21622,1.0,0.0,0.0,1.0,0.0,0.0
21623,0.0,1.0,0.0,0.0,0.0,0.0
21624,0.0,0.0,1.0,0.0,0.0,0.0
21625,0.0,0.0,1.0,0.0,0.0,0.0
21626,1.0,0.0,0.0,0.0,0.0,0.0
21627,0.0,1.0,0.0,0.0,0.0,0.0
21628,0.0,0.0,1.0,0.0,0.0,0.0
21629,1.0,0.0,0.0,0.0,0.0,0.0
21630,0.0,0.0,1.0,0.0,0.0,0.0
21631,0.0,0.0,1.0,0.0,0.0,0.0
21632,0.0,1.0,0.0,0.0,0.0,0.0
21633,0.0,0.0,1.0,0.0,0.0,0.0
21634,1.0,0.0,0.0,1.0,0.0,0.0
21635,0.0,0.0,1.0,0.0,0.0,0.0
21636,0.0,0.0,1.0,0.0,0.0,0.0
21637,1.0,0.0,0.0,0.0,0.0,0.0
21638,0.0,1.0,0.0,0.0,0.0,0.0
21639,1.0,0.0,0.0,0.0,0.0,0.0
21640,1.0,0.0,0.0,1.0,0.0,0.0
21641,1.0,0.0,0.0,0.0,0.0,0.0
21642,0.0,0.0,1.0,0.0,0.0,0.0
21643,0.0,1.0,0.0,0.0,0.0,0.0
21644,0.0,1.0,0.0,0.0,0.0,0.0
21645,0.0,1.0,0.0,0.0,0.0,0.0
21646,1.0,0.0,0.0,0.0,0.0,0.0
21647,0.0,1.0,0.0,0.0,0.0,0.0
21648,0.0,1.0,0.0,0.0,0.0,0.0
21649,0.0,0.0,1.0,0.0,0.0,0.0
21650,1.0,0.0,0.0,0.0,0.0,0.0
21651,1.0,0.0,0.0,1.0,0.0,0.0
21652,1.0,0.0,0.0,0.0,0.0,0.0
21653,1.0,0.0,0.0,0.0,0.0,0.0
21654,1.0,0.0,0.0,0.0,0.0,0.0
21655,1.0,0.0,0.0,1.0,0.0,0.0
21656,0.0,0.0,1.0,0.0,0.0,0.0
21657,0.0,1.0,0.0,0.0,0.0,0.0
21658,0.0,1.0,0.0,0.0,0.0,0.0
21659,0.0,0.0,0.0,0.0,0.0,0.0
21660,1.0,0.0,0.0,0.0,0.0,0.0
21661,0.0,1.0,0.0,0.0,0.0,0.0
21662,0.0,0.0,1.0,1.0,0.0,0.0
21663,0.0,1.0,0.0,0.0,0.0,0.0
21664,0.0,0.0,1.0,0.0,0.0,0.0
21665,1.0,0.0,0.0,0.0,0.0,0.0
21666,1.0,0.0,0.0,1.0,0.0,0.0
21667,1.0,0.0,0.0,1.0,0.0,0.0
21668,1.0,0.0,0.0,1.0,0.0,0.0
21669,0.0,1.0,0.0,0.0,0.0,0.0
21670,1.0,0.0,0.0,1.0,0.0,0.0
21671,0.0,0.0,1.0,0.0,0.0,0.0
21672,1.0,0.0,1.0,0.0,0.0,0.0
21673,1.0,0.0,0.0,1.0,0.0,0.0
21674,0.0,0.0,0.0,1.0,0.0,0.0
21675,1.0,0.0,0.0,0.0,0.0,0.0
21676,0.0,1.0,0.0,0.0,0.0,0.0
21677,0.0,1.0,0.0,0.0,0.0,0.0
21678,0.0,0.0,1.0,0.0,0.0,0.0
21679,1.0,0.0,0.0,1.0,0.0,0.0
21680,0.0,1.0,0.0,0.0,0.0,0.0
21681,1.0,0.0,0.0,1.0,0.0,0.0
21682,0.0,0.0,1.0,0.0,0.0,0.0
21683,1.0,0.0,0.0,1.0,0.0,0.0
21684,0.0,0.0,1.0,0.0,0.0,0.0
21685,0.0,1.0,0.0,0.0,0.0,0.0
21686,0.0,1.0,0.0,0.0,0.0,0.0
21687,0.0,1.0,0.0,0.0,0.0,0.0
21688,0.0,0.0,0.0,1.0,0.0,0.0
21689,0.0,1.0,0.0,0.0,0.0,0.0
21690,0.0,0.0,0.0,0.0,0.0,0.0
21691,1.0,0.0,0.0,1.0,0.0,0.0
21692,1.0,0.0,0.0,0.0,0.0,0.0
21693,1.0,0.0,0.0,0.0,0.0,0.0
21694,0.0,0.0,1.0,0.0,0.0,0.0
21695,1.0,0.0,0.0,1.0,0.0,0.0
21696,1.0,0.0,0.0,0.0,0.0,0.0
21697,1.0,0.0,0.0,1.0,0.0,0.0
21698,0.0,1.0,0.0,0.0,0.0,0.0
21699,0.0,0.0,1.0,1.0,0.0,0.0
21700,0.0,1.0,0.0,0.0,0.0,0.0
21701,1.0,0.0,0.0,1.0,0.0,0.0
21702,0.0,1.0,0.0,0.0,0.0,0.0
21703,0.0,1.0,0.0,0.0,0.0,0.0
21704,1.0,0.0,0.0,0.0,0.0,0.0
21705,0.0,1.0,0.0,0.0,0.0,0.0
21706,1.0,0.0,0.0,0.0,0.0,0.0
21707,1.0,0.0,0.0,1.0,0.0,0.0
21708,1.0,0.0,0.0,0.0,0.0,0.0
21709,1.0,0.0,0.0,0.0,0.0,0.0
21710,0.0,1.0,0.0,0.0,0.0,0.0
21711,1.0,0.0,0.0,0.0,0.0,0.0
21712,1.0,0.0,0.0,1.0,0.0,0.0
21713,1.0,0.0,0.0,1.0,0.0,0.0
21714,1.0,0.0,0.0,1.0,0.0,0.0
21715,1.0,0.0,0.0,0.0,0.0,0.0
21716,1.0,0.0,0.0,1.0,0.0,0.0
21717,0.0,0.0,0.0,1.0,0.0,0.0
21718,1.0,0.0,0.0,0.0,0.0,0.0
21719,0.0,1.0,0.0,0.0,0.0,0.0
21720,1.0,0.0,0.0,1.0,0.0,0.0
21721,0.0,1.0,0.0,0.0,0.0,0.0
21722,1.0,0.0,0.0,0.0,0.0,0.0
21723,0.0,0.0,0.0,0.0,0.0,0.0
21724,0.0,0.0,1.0,0.0,0.0,0.0
21725,1.0,0.0,0.0,1.0,0.0,0.0
21726,0.0,0.0,0.0,0.0,0.0,0.0
21727,0.0,0.0,1.0,0.0,0.0,0.0
21728,0.0,1.0,0.0,0.0,0.0,0.0
21729,1.0,0.0,0.0,0.0,0.0,0.0
21730,1.0,0.0,0.0,0.0,0.0,0.0
21731,1.0,0.0,0.0,1.0,0.0,0.0
21732,1.0,0.0,0.0,1.0,0.0,0.0
21733,1.0,0.0,0.0,0.0,0.0,0.0
21734,1.0,0.0,0.0,0.0,0.0,0.0
21735,1.0,0.0,0.0,0.0,0.0,0.0
21736,1.0,0.0,0.0,0.0,0.0,0.0
21737,0.0,1.0,0.0,0.0,0.0,0.0
21738,0.0,1.0,0.0,0.0,0.0,0.0
21739,0.0,0.0,0.0,1.0,0.0,0.0
21740,1.0,0.0,0.0,0.0,0.0,0.0
21741,0.0,1.0,0.0,0.0,0.0,0.0
21742,1.0,0.0,0.0,1.0,0.0,0.0
21743,0.0,0.0,1.0,0.0,0.0,0.0
21744,1.0,0.0,0.0,1.0,0.0,0.0
21745,0.0,0.0,1.0,0.0,0.0,0.0
21746,0.0,1.0,0.0,0.0,0.0,0.0
21747,0.0,1.0,0.0,0.0,0.0,0.0
21748,0.0,1.0,0.0,0.0,0.0,0.0
21749,0.0,1.0,0.0,0.0,0.0,0.0
21750,1.0,0.0,0.0,1.0,0.0,0.0
21751,1.0,0.0,0.0,0.0,0.0,0.0
21752,1.0,0.0,0.0,0.0,0.0,0.0
21753,1.0,0.0,0.0,0.0,0.0,0.0
21754,1.0,0.0,0.0,1.0,0.0,0.0
21755,1.0,0.0,0.0,1.0,0.0,0.0
21756,0.0,0.0,1.0,1.0,0.0,0.0
21757,0.0,1.0,0.0,0.0,0.0,0.0
21758,0.0,0.0,1.0,1.0,0.0,0.0
21759,1.0,0.0,0.0,1.0,0.0,0.0
21760,0.0,0.0,1.0,0.0,0.0,0.0
21761,0.0,0.0,1.0,1.0,0.0,0.0
21762,0.0,1.0,0.0,0.0,0.0,0.0
21763,0.0,0.0,1.0,0.0,0.0,0.0
21764,1.0,0.0,0.0,1.0,0.0,0.0
21765,0.0,1.0,0.0,0.0,0.0,0.0
21766,0.0,1.0,0.0,0.0,0.0,0.0
21767,0.0,1.0,0.0,0.0,0.0,0.0
21768,0.0,0.0,1.0,0.0,0.0,0.0
21769,1.0,0.0,0.0,0.0,0.0,0.0
21770,0.0,0.0,1.0,0.0,0.0,0.0
21771,1.0,0.0,1.0,0.0,0.0,0.0
21772,0.0,0.0,1.0,0.0,0.0,0.0
21773,1.0,0.0,0.0,1.0,0.0,0.0
21774,1.0,0.0,0.0,0.0,0.0,0.0
21775,1.0,0.0,0.0,0.0,0.0,0.0
21776,0.0,0.0,1.0,0.0,0.0,0.0
21777,1.0,0.0,0.0,0.0,0.0,0.0
21778,0.0,0.0,0.0,1.0,0.0,0.0
21779,1.0,0.0,0.0,1.0,0.0,0.0
21780,1.0,0.0,0.0,1.0,0.0,0.0
21781,0.0,0.0,0.0,1.0,0.0,0.0
21782,0.0,0.0,0.0,0.0,0.0,0.0
21783,0.0,1.0,0.0,0.0,0.0,0.0
21784,0.0,0.0,1.0,1.0,0.0,0.0
21785,0.0,1.0,0.0,0.0,0.0,0.0
21786,0.0,1.0,0.0,0.0,0.0,0.0
21787,1.0,0.0,0.0,0.0,0.0,0.0
21788,1.0,0.0,0.0,0.0,0.0,0.0
21789,0.0,0.0,1.0,0.0,0.0,0.0
21790,0.0,0.0,1.0,0.0,0.0,0.0
21791,1.0,0.0,0.0,0.0,0.0,0.0
21792,0.0,1.0,0.0,0.0,0.0,0.0
21793,1.0,0.0,0.0,1.0,0.0,0.0
21794,1.0,0.0,0.0,0.0,0.0,0.0
21795,1.0,0.0,0.0,1.0,0.0,0.0
21796,1.0,0.0,0.0,0.0,0.0,0.0
21797,0.0,1.0,0.0,0.0,0.0,0.0
21798,0.0,0.0,1.0,0.0,0.0,0.0
21799,0.0,1.0,0.0,0.0,0.0,0.0
21800,1.0,0.0,0.0,0.0,0.0,0.0
21801,1.0,0.0,0.0,0.0,0.0,0.0
21802,1.0,0.0,0.0,0.0,0.0,0.0
21803,0.0,1.0,0.0,0.0,0.0,0.0
21804,0.0,1.0,0.0,0.0,0.0,0.0
21805,1.0,0.0,0.0,0.0,0.0,0.0
21806,0.0,0.0,0.0,0.0,0.0,0.0
21807,1.0,0.0,0.0,0.0,0.0,0.0
21808,0.0,0.0,1.0,0.0,0.0,0.0
21809,1.0,0.0,0.0,0.0,0.0,0.0
21810,0.0,0.0,0.0,0.0,0.0,0.0
21811,0.0,0.0,1.0,0.0,0.0,0.0
21812,1.0,0.0,0.0,1.0,0.0,0.0
21813,0.0,1.0,0.0,0.0,0.0,0.0
21814,0.0,1.0,1.0,0.0,0.0,0.0
21815,0.0,1.0,0.0,0.0,0.0,0.0
21816,1.0,0.0,0.0,1.0,0.0,0.0
21817,1.0,0.0,0.0,1.0,0.0,0.0
21818,1.0,0.0,0.0,1.0,0.0,0.0
21819,0.0,1.0,0.0,0.0,0.0,0.0
21820,0.0,1.0,0.0,0.0,0.0,0.0
21821,1.0,0.0,0.0,0.0,0.0,0.0
21822,1.0,0.0,0.0,0.0,0.0,0.0
21823,0.0,1.0,0.0,0.0,0.0,0.0
21824,1.0,0.0,0.0,1.0,0.0,0.0
21825,1.0,0.0,0.0,0.0,0.0,0.0
21826,1.0,0.0,1.0,0.0,0.0,0.0
21827,0.0,0.0,1.0,0.0,0.0,0.0
21828,1.0,0.0,0.0,1.0,0.0,0.0
21829,0.0,0.0,1.0,0.0,0.0,0.0
21830,1.0,0.0,0.0,1.0,0.0,0.0
21831,0.0,1.0,0.0,0.0,0.0,0.0
21832,1.0,0.0,0.0,0.0,0.0,0.0
21833,0.0,0.0,1.0,0.0,0.0,0.0
21834,1.0,0.0,1.0,0.0,0.0,0.0
21835,0.0,1.0,0.0,0.0,0.0,0.0
21836,1.0,0.0,0.0,0.0,0.0,0.0
21837,0.0,0.0,1.0,1.0,0.0,0.0
21838,0.0,1.0,0.0,0.0,0.0,0.0
21839,0.0,0.0,0.0,0.0,0.0,0.0
21840,1.0,0.0,0.0,1.0,0.0,0.0
21841,0.0,0.0,0.0,0.0,0.0,0.0
21842,0.0,1.0,0.0,0.0,0.0,0.0
21843,1.0,0.0,0.0,1.0,0.0,0.0
21844,0.0,0.0,0.0,0.0,0.0,0.0
21845,1.0,0.0,0.0,0.0,0.0,0.0
21846,0.0,0.0,1.0,0.0,0.0,0.0
21847,1.0,0.0,0.0,0.0,0.0,0.0
21848,1.0,0.0,0.0,0.0,0.0,0.0
21849,0.0,0.0,1.0,0.0,0.0,0.0
21850,1.0,0.0,0.0,0.0,0.0,0.0
21851,1.0,0.0,0.0,1.0,0.0,0.0
21852,1.0,0.0,0.0,0.0,0.0,0.0
21853,0.0,1.0,0.0,0.0,0.0,0.0
21854,0.0,1.0,0.0,0.0,0.0,0.0
21855,0.0,0.0,1.0,0.0,0.0,0.0
21856,1.0,0.0,0.0,1.0,0.0,0.0
21857,1.0,0.0,0.0,0.0,0.0,0.0
21858,1.0,0.0,0.0,1.0,0.0,0.0
21859,0.0,0.0,0.0,1.0,0.0,0.0
21860,1.0,0.0,0.0,0.0,0.0,0.0
21861,0.0,0.0,1.0,0.0,0.0,0.0
21862,1.0,0.0,0.0,1.0,0.0,0.0
21863,1.0,0.0,0.0,0.0,0.0,0.0
21864,0.0,1.0,0.0,0.0,0.0,0.0
21865,0.0,0.0,0.0,0.0,0.0,0.0
21866,1.0,0.0,0.0,0.0,0.0,0.0
21867,0.0,1.0,0.0,0.0,0.0,0.0
21868,0.0,1.0,0.0,0.0,0.0,0.0
21869,0.0,1.0,0.0,0.0,0.0,0.0
21870,0.0,0.0,1.0,0.0,0.0,0.0
21871,1.0,0.0,0.0,0.0,0.0,0.0
21872,1.0,0.0,0.0,0.0,0.0,0.0
21873,0.0,0.0,1.0,0.0,0.0,0.0
21874,0.0,1.0,0.0,0.0,0.0,0.0
21875,0.0,0.0,1.0,0.0,0.0,0.0
21876,0.0,1.0,0.0,0.0,0.0,0.0
21877,1.0,0.0,1.0,0.0,0.0,0.0
21878,1.0,0.0,0.0,0.0,0.0,0.0
21879,0.0,1.0,0.0,0.0,0.0,0.0
21880,1.0,0.0,0.0,0.0,0.0,0.0
21881,1.0,0.0,0.0,0.0,0.0,0.0
21882,1.0,0.0,0.0,1.0,0.0,0.0
21883,1.0,0.0,0.0,1.0,0.0,0.0
21884,1.0,0.0,0.0,0.0,0.0,0.0
21885,0.0,0.0,1.0,0.0,0.0,0.0
21886,0.0,0.0,0.0,0.0,0.0,0.0
21887,0.0,1.0,0.0,0.0,0.0,0.0
21888,0.0,1.0,0.0,0.0,0.0,0.0
21889,0.0,1.0,0.0,0.0,0.0,0.0
21890,1.0,0.0,0.0,0.0,0.0,0.0
21891,1.0,0.0,0.0,0.0,0.0,0.0
21892,0.0,1.0,0.0,0.0,0.0,0.0
21893,0.0,1.0,0.0,0.0,0.0,0.0
21894,1.0,0.0,0.0,1.0,0.0,0.0
21895,1.0,0.0,0.0,0.0,0.0,0.0
21896,1.0,1.0,0.0,0.0,0.0,0.0
21897,1.0,0.0,0.0,0.0,0.0,0.0
21898,1.0,0.0,0.0,0.0,0.0,0.0
21899,1.0,0.0,0.0,1.0,0.0,0.0
21900,0.0,1.0,0.0,0.0,0.0,0.0
21901,0.0,0.0,1.0,0.0,0.0,0.0
21902,1.0,0.0,0.0,1.0,0.0,0.0
21903,1.0,0.0,0.0,1.0,0.0,0.0
21904,1.0,0.0,0.0,1.0,0.0,0.0
21905,1.0,0.0,0.0,0.0,0.0,0.0
21906,1.0,0.0,0.0,1.0,0.0,0.0
21907,1.0,0.0,0.0,0.0,0.0,0.0
21908,1.0,0.0,0.0,1.0,0.0,0.0
21909,1.0,0.0,0.0,1.0,0.0,0.0
21910,0.0,1.0,0.0,0.0,0.0,0.0
21911,1.0,0.0,0.0,0.0,0.0,0.0
21912,0.0,0.0,1.0,0.0,0.0,0.0
21913,1.0,0.0,0.0,0.0,0.0,0.0
21914,0.0,0.0,1.0,0.0,0.0,0.0
21915,0.0,0.0,0.0,0.0,0.0,0.0
21916,1.0,0.0,0.0,0.0,0.0,0.0
21917,0.0,0.0,1.0,0.0,0.0,0.0
21918,1.0,0.0,0.0,0.0,0.0,0.0
21919,0.0,0.0,1.0,1.0,0.0,0.0
21920,1.0,0.0,0.0,1.0,0.0,0.0
21921,0.0,0.0,0.0,0.0,0.0,0.0
21922,0.0,1.0,0.0,0.0,0.0,0.0
21923,1.0,0.0,0.0,1.0,0.0,0.0
21924,0.0,1.0,0.0,0.0,0.0,0.0
21925,0.0,0.0,0.0,1.0,0.0,0.0
21926,0.0,0.0,1.0,0.0,0.0,0.0
21927,0.0,0.0,1.0,0.0,0.0,0.0
21928,0.0,1.0,0.0,0.0,0.0,0.0
21929,1.0,0.0,0.0,1.0,0.0,0.0
21930,1.0,0.0,0.0,1.0,0.0,0.0
21931,0.0,1.0,0.0,0.0,0.0,0.0
21932,1.0,0.0,0.0,0.0,0.0,0.0
21933,0.0,0.0,0.0,0.0,0.0,0.0
21934,1.0,0.0,0.0,1.0,0.0,0.0
21935,0.0,0.0,1.0,0.0,0.0,0.0
21936,1.0,0.0,0.0,1.0,0.0,0.0
21937,0.0,0.0,0.0,0.0,0.0,0.0
21938,0.0,1.0,0.0,0.0,0.0,0.0
21939,1.0,0.0,0.0,0.0,0.0,0.0
21940,1.0,0.0,0.0,0.0,0.0,0.0
21941,0.0,0.0,1.0,0.0,0.0,0.0
21942,0.0,0.0,1.0,0.0,0.0,0.0
21943,1.0,0.0,0.0,1.0,0.0,0.0
21944,0.0,1.0,0.0,0.0,0.0,0.0
21945,1.0,0.0,0.0,0.0,0.0,0.0
21946,1.0,0.0,0.0,0.0,0.0,0.0
21947,0.0,0.0,0.0,0.0,0.0,0.0
21948,0.0,1.0,0.0,0.0,0.0,0.0
21949,0.0,1.0,0.0,0.0,0.0,0.0
21950,0.0,1.0,0.0,0.0,0.0,0.0
21951,0.0,1.0,0.0,0.0,0.0,0.0
21952,1.0,0.0,0.0,0.0,0.0,0.0
21953,1.0,0.0,0.0,0.0,0.0,0.0
21954,0.0,0.0,1.0,0.0,0.0,0.0
21955,0.0,1.0,0.0,0.0,0.0,0.0
21956,0.0,1.0,0.0,0.0,0.0,0.0
21957,0.0,1.0,0.0,0.0,0.0,0.0
21958,0.0,0.0,1.0,0.0,0.0,0.0
21959,0.0,1.0,0.0,0.0,0.0,0.0
21960,0.0,0.0,1.0,0.0,0.0,0.0
21961,0.0,0.0,1.0,0.0,0.0,0.0
21962,1.0,0.0,0.0,1.0,0.0,0.0
21963,0.0,1.0,0.0,0.0,0.0,0.0
21964,0.0,0.0,1.0,0.0,0.0,0.0
21965,0.0,1.0,0.0,0.0,0.0,0.0
21966,1.0,0.0,0.0,1.0,0.0,0.0
21967,1.0,0.0,0.0,1.0,0.0,0.0
21968,1.0,0.0,0.0,0.0,0.0,0.0
21969,1.0,0.0,0.0,1.0,0.0,0.0
21970,0.0,1.0,0.0,0.0,0.0,0.0
21971,0.0,1.0,0.0,0.0,0.0,0.0
21972,1.0,0.0,0.0,0.0,0.0,0.0
21973,1.0,0.0,0.0,0.0,0.0,0.0
21974,0.0,1.0,0.0,0.0,0.0,0.0
21975,1.0,0.0,1.0,0.0,0.0,0.0
21976,1.0,0.0,0.0,1.0,0.0,0.0
21977,0.0,1.0,0.0,0.0,0.0,0.0
21978,0.0,0.0,0.0,0.0,0.0,0.0
21979,0.0,1.0,0.0,0.0,0.0,0.0
21980,1.0,0.0,1.0,0.0,0.0,0.0
21981,0.0,1.0,0.0,0.0,0.0,0.0
21982,0.0,0.0,1.0,0.0,0.0,0.0
21983,0.0,0.0,0.0,1.0,0.0,0.0
21984,1.0,0.0,0.0,0.0,0.0,0.0
21985,1.0,0.0,0.0,1.0,0.0,0.0
21986,0.0,1.0,0.0,0.0,0.0,0.0
21987,0.0,1.0,0.0,0.0,0.0,0.0
21988,0.0,0.0,0.0,1.0,0.0,0.0
21989,0.0,0.0,0.0,1.0,0.0,0.0
21990,0.0,0.0,0.0,0.0,0.0,0.0
21991,0.0,0.0,1.0,0.0,0.0,0.0
21992,1.0,0.0,0.0,1.0,0.0,0.0
21993,0.0,0.0,1.0,0.0,0.0,0.0
21994,0.0,0.0,1.0,0.0,0.0,0.0
21995,1.0,0.0,0.0,0.0,0.0,0.0
21996,1.0,0.0,0.0,0.0,0.0,0.0
21997,0.0,1.0,0.0,0.0,0.0,0.0
21998,1.0,0.0,0.0,1.0,0.0,0.0
21999,1.0,0.0,0.0,1.0,0.0,0.0
22000,0.0,0.0,0.0,1.0,0.0,0.0
22001,1.0,0.0,0.0,1.0,0.0,0.0
22002,0.0,1.0,0.0,0.0,0.0,0.0
22003,0.0,0.0,1.0,1.0,0.0,0.0
